FREQ_X_1,FREQ_X_2,FREQ_X_3,FREQ_X_4,FREQ_X_5,FREQ_X_6,FREQ_X_7,FREQ_X_8,FREQ_X_9,FREQ_X_10,FREQ_X_11,FREQ_X_12,FREQ_X_13,FREQ_Y_1,FREQ_Y_2,FREQ_Y_3,FREQ_Y_4,FREQ_Y_5,FREQ_Y_6,FREQ_Y_7,FREQ_Y_8,FREQ_Y_9,FREQ_Y_10,FREQ_Y_11,FREQ_Y_12,FREQ_Y_13,FREQ_Z_1,FREQ_Z_2,FREQ_Z_3,FREQ_Z_4,FREQ_Z_5,FREQ_Z_6,FREQ_Z_7,FREQ_Z_8,FREQ_Z_9,FREQ_Z_10,FREQ_Z_11,FREQ_Z_12,FREQ_Z_13,M_X,M_Y,M_Z,S_X,S_Y,S_Z,M2_X,M2_Y,M2_Z,CLASS
0.0183306095545663,0.0039836041545337,0.0274590242570865,0.0348697833064377,0.0230831377592542,0.0324211423276233,0.0207715284467235,0.0196685844532744,0.0336042898125865,0.0303892358507226,0.0168515458224361,0.0156867242746078,0.0105082311245568,0.0477881480861475,0.0143573801833358,0.0168423529328203,0.0160644498160955,0.0118781804797817,0.050554967845783,0.00517597757772979,0.0191691788007694,0.0384213786554208,0.0497188380755412,0.0284672809974553,0.0264344567938377,0.0236650401270969,0.018102213054779,0.0279072886624013,0.142689889174439,0.126772110520628,0.103692926724502,0.234312502296868,0.161625599851998,0.134520766965893,0.153857767860487,0.126567277091879,0.0717156653214327,0.0408114117990368,0.0287832648193405,0.0221251877803392,0.0268105869516781,0.105489129549514,0.00936956560929,0.0152632031330244,0.0645991235779844,0.0207715284467235,0.0236650401270969,0.126567277091879,Action
0.00733332889283833,0.0121402803904229,0.0312229283161995,0.00144554638503731,0.0316550666938902,0.0172461490057404,0.0153954973365434,0.062733863830846,0.0138893906098279,0.0126508020279036,0.0116354921012267,0.00816758908145989,0.00699696651484363,0.00610477402162325,0.013005083801658,0.00741062575468783,0.0143168543736564,0.0097802674221875,0.0163788364767915,0.00859196739348154,0.0575451869995956,0.0070274189834784,0.0142179177132964,0.00579982142936884,0.0156246400519995,0.0162785895906014,0.0366455251286222,0.0380456721205403,0.123168926053541,0.00432406036694927,0.151944601972429,0.202460630037097,0.0990738350456362,0.373130840950845,0.103567152248817,0.0828911672788256,0.0201163965066148,0.0113382890673227,0.0291205609052825,0.0178856077835984,0.0147755372317251,0.0981405890525018,0.016061164409758,0.0134525697955395,0.102007852485063,0.0126508020279036,0.013005083801658,0.0828911672788256,Action
0.0220304136936339,0.0122381423207085,0.0286856500509796,0.0450155705998006,0.0302051662476101,0.00666296469411324,0.0458990061295139,0.0179771092819246,0.0177052165263929,0.0185646770508601,0.0136809289855877,0.00987022431852669,0.00783251351888869,0.0250246048555022,0.00778927532042496,0.0069125802293861,0.0136445381076567,0.0185660605815534,0.00997930115427701,0.028143663813074,0.0240000319028967,0.0209173208896767,0.0281194834695915,0.0202538161104878,0.00138927147974021,0.00413269961542238,0.0993061100148355,0.0469124381892324,0.109686671770351,0.225462182278346,0.229679385450149,0.0474763614863963,0.246807371995405,0.120599810929928,0.0976374564066102,0.0886867995766344,0.055295943978999,0.0139256390200683,0.0321573118158802,0.0212590448783493,0.016067126733053,0.108741037147141,0.0129092029191176,0.00928572362223831,0.0781855527969453,0.0179771092819246,0.0185660605815534,0.0976374564066102,Action
0.0186162575279432,0.0183205561417719,0.0536215307092588,0.0272682927260891,0.0437138548425182,0.0166519683995632,0.000935163728170708,0.0332714546258731,0.0109582673946597,0.0166046025888144,0.00845233055440192,0.0185564234154067,0.0126270690723416,0.0285219095745931,0.0246842179950863,0.0263832057816913,0.0182993296360051,0.0253135749651548,0.0343999090591565,0.0191459652300289,0.0383073754725899,0.0324474510780152,0.00992312769877324,0.0110907185100583,0.0220789931507277,0.00762574235580196,0.0700997184063582,0.0839286891769916,0.259283694474049,0.15603500457603,0.261632067900022,0.0824706215041914,0.0483556614566477,0.176497433360135,0.115937239042357,0.0906016878923925,0.0940239406826057,0.0660719904389545,0.00954109804047636,0.0215075209020625,0.0229401169621294,0.116498372842401,0.0145906839380311,0.00953331737928883,0.0768050228223279,0.0183205561417719,0.0246842179950863,0.0906016878923925,Action
0.0269875396497094,0.022465081862059,0.0395676069753723,0.013494314148465,0.0363808071216927,0.0354996060022751,0.0417201091494908,0.0483939407509519,0.0319482548286334,0.0266368873208169,0.0527912471006076,0.0282002362950387,0.0312198472809575,0.0191115691589214,0.0172294226600012,0.031339736858917,0.0157908013721968,0.0153419051931461,0.0547357663098774,0.0281138561300065,0.0579855378446982,0.0625218218187513,0.0236719633139594,0.0241388193399928,0.0115938918353946,0.0320119816702889,0.0429040697388425,0.0776264784273441,0.122493339818838,0.121372647353533,0.193739353786608,0.193285647422453,0.319551458031504,0.230725801325534,0.234794222560318,0.0527516533696574,0.0615393586902471,0.0203073893307657,0.109077386927363,0.0334850368066208,0.0302759287312424,0.136936062060231,0.0106374657962258,0.0172547506273377,0.0904080989906575,0.0319482548286334,0.0241388193399928,0.121372647353533,Action
0.0232211160342495,0.0297780614303676,0.0172564392628283,0.0402838844258253,0.0393723435588697,0.077321919890438,0.00763595995967686,0.0273588548310754,0.0471794450115343,0.0125597504259134,0.00863031141113193,0.00838782275245793,0.00508956372436946,0.0221175118108335,0.0132940608900088,0.00713229259373752,0.0105266465737733,0.00878695788452796,0.0515498236788755,0.00683170811564546,0.0279011190963932,0.0617816807094911,0.0136140187639851,0.014162683226305,0.0038590033892315,0.0119489471113724,0.0551380581635654,0.118290555014532,0.0587385463380448,0.160033456335552,0.188914270401125,0.50610083248278,0.0694147697297841,0.149069447311111,0.234102220953129,0.0786567603683727,0.0193627556551123,0.0498142077464145,0.0333711879014163,0.0264673440552875,0.0195004964495523,0.132385159107765,0.0206757299696522,0.017805436008991,0.129770791021593,0.0232211160342495,0.0132940608900088,0.0786567603683727,Action
0.0236243060971642,0.0363334683433133,0.0403235493523621,0.0211218260492304,0.028522079619143,0.0143069270135048,0.0776635353330299,0.0138058598712846,0.05568466184486,0.00587742535458086,0.0109895881465993,0.0227180768499157,0.0113029919089113,0.0310894126297038,0.0147737575712864,0.0185915606888978,0.0221093406393158,0.0211251848464373,0.0228586150782616,0.0705031639420464,0.0157604858652543,0.0807977752139611,0.0241600208961649,0.0200299174499287,0.0324756613984972,0.0211903945145064,0.0531913769382097,0.115626051533678,0.152665815488544,0.0759722892104998,0.14947219663667,0.0879569578120023,0.512290601584247,0.0326539980005456,0.22788584007115,0.0122806510238938,0.0600922450587866,0.106750787631087,0.0339138552296453,0.0278672535218384,0.0304204069795586,0.124673282016843,0.0204025087101998,0.0208043150897317,0.13071560375629,0.0227180768499157,0.0221093406393158,0.0879569578120023,Action
0.0194071495039449,0.0188188331793231,0.0421316397227257,0.031919749756879,0.0485374804448435,0.0549423420420194,0.0438842310753088,0.0120358906394189,0.032187387875894,0.0350824625088657,0.0384093212186777,0.0108055500115163,0.0133461055973026,0.0332051496644755,0.0131527899762628,0.00460101528585837,0.021616596252745,0.0315706711000154,0.0339689713746753,0.0415692896284377,0.0277915756262603,0.030027837450714,0.0488440290076007,0.0376068843417114,0.0102670285790712,0.0325259139019844,0.035098476605032,0.0540064972971469,0.136646793259632,0.12696161069622,0.198938553274856,0.288078699584193,0.246122878992109,0.107290146632045,0.164489688920531,0.128993609313133,0.141105962878371,0.0547151360695714,0.0514251712713352,0.0308852418135938,0.0282113655530625,0.133374863445706,0.014737291682238,0.0126937655935943,0.0772355840383098,0.032187387875894,0.0315706711000154,0.128993609313133,Action
0.00557904415534181,0.018869635634804,0.0293678078188039,0.0588441991331166,0.0263040154072306,0.0323737177575922,0.079240400012807,0.0356256629664554,0.013316982248144,0.0334428313612456,0.0252895797438225,0.0107695149965524,0.0222493029261425,0.0205078963798858,0.0150233025853179,0.00432646195280071,0.0167294761580509,0.0219547467099985,0.0303086946521253,0.0737463158110612,0.0574502956734772,0.0361488388258248,0.0351178830237316,0.0565846343404954,0.0251015033219222,0.0376997261614496,0.024254880489007,0.0708523947138508,0.130939421971025,0.177992135670735,0.142209410445213,0.152155368428617,0.39498095511517,0.126536175005986,0.0237980984087332,0.0896217949634894,0.095371647983963,0.030744951943975,0.0350288541181598,0.0300978995509276,0.0331307519689339,0.114960468404456,0.0199381125646374,0.0195966047370237,0.0991171207065915,0.0263040154072306,0.0303086946521253,0.095371647983963,Action
0.0608915997000811,0.0203173921281423,0.06282822109294,0.0337055055447935,0.0379493023581464,0.0511063690027751,0.0200106677949553,0.0473846534698783,0.0240752797738616,0.0284963829103078,0.0300877556899197,0.0528000809772783,0.0365744886896436,0.0315903144828928,0.0820994131020341,0.0590788206442994,0.0661271165626253,0.0526429975960711,0.00791456126477795,0.0624042401280863,0.0537762545010541,0.0346681304267955,0.0318039931568864,0.0171202022002611,0.0637392795372769,0.0316690342369679,0.0912699242356765,0.132110801892125,0.135402564407544,0.228757088922749,0.148640981716343,0.163141215607635,0.163568776060245,0.174423814247561,0.13288575693643,0.116848842187046,0.160770883661133,0.162724743471139,0.107965951766782,0.0389405922409787,0.045741104449233,0.147577795777878,0.0147519599193692,0.0215915303422336,0.03476180749458,0.0365744886896436,0.0526429975960711,0.148640981716343,Action
0.0703852095774661,0.0647244225821976,0.0309056595456133,0.080707577649273,0.144659314818769,0.112240092842861,0.269260605960863,0.0532771419260505,0.0755868753146243,0.0407883111192388,0.0204417330668733,0.0198078968897378,0.0251721705942215,0.074903425093025,0.0776981425206365,0.0491141602747436,0.0478232372591981,0.0992316102354782,0.0556716625603201,0.141357094741578,0.0782084982260708,0.0380353663233492,0.0586365636694333,0.0266331195057825,0.0150087143848501,0.0208977410655082,0.0767362344372643,0.0910736735878152,0.0646373686402013,0.136523031484945,0.265667053603306,0.171936084612024,0.582414937366692,0.153928620449784,0.0515509886786357,0.0591678008538831,0.027370010567768,0.0480886873570475,0.030875123686423,0.0775351547605991,0.060247641219998,0.135382278101984,0.0684013277190148,0.0347137693677038,0.150539618550999,0.0647244225821976,0.0556716625603201,0.0767362344372643,Action
0.0323073151367712,0.0446094155544939,0.029611868189053,0.0357267607505622,0.18859231590115,0.0152245837853498,0.305238248781297,0.0149983235943831,0.093226677707034,0.0123013710211639,0.0143261398045242,0.0133584012732728,0.0192401854313379,0.0736456805150906,0.0485754189872647,0.0324523026912971,0.0274177528007221,0.123903756508473,0.0167844931513836,0.210273131923603,0.0522305064658628,0.0506652796209064,0.0163323461644855,0.00318665724105053,0.0107041273761749,0.0218804208694435,0.012540184044803,0.062589331493356,0.0216626125931024,0.057886965251348,0.370776962618839,0.0525569862715465,0.595288322028165,0.056368007591651,0.160728930186602,0.0150792449325126,0.0313975168515304,0.0302054342382203,0.0240788656587379,0.0629816620715687,0.0529270672550583,0.114704566443109,0.0877547029884441,0.0571441545690466,0.173967077824874,0.029611868189053,0.0324523026912971,0.0525569862715465,Action
0.0343817952377552,0.00860071459029316,0.0312887611226686,0.0663576248103297,0.126373988137913,0.227923444858304,0.153433773922556,0.0905379708431195,0.0627686822831329,0.0451144269304822,0.0791109464490275,0.0446609756697901,0.0182183361205321,0.0558624814240328,0.0353795294057848,0.03930456146733,0.0604064458320669,0.0807880281567047,0.109793085003316,0.108903366568142,0.0191723315263818,0.0207231855103037,0.0309838636601927,0.00915070087857665,0.0147519786420091,0.0235989837269896,0.0319482089309681,0.0317777790756632,0.0779419622593285,0.140833171773669,0.27305829192252,0.497371900252208,0.270013032723614,0.124328611302705,0.0779204094008818,0.0596189239624211,0.111256072196644,0.0492524527770642,0.00636590992888123,0.0760593416135311,0.0468321955232177,0.134745132808198,0.0616792079834148,0.0342907582381993,0.137441719356273,0.0627686822831329,0.0353795294057848,0.0779419622593285,Action
0.075361208001794,0.0267098493077802,0.025475071671878,0.0852695063835018,0.130555490019676,0.136568655327618,0.109482584781252,0.0480584387266797,0.0231379101707952,0.0314433428507196,0.0305887574018124,0.0238008095386467,0.0267534876084018,0.0295607507990674,0.0317487260710472,0.0245118520967476,0.0354069637139758,0.0725134259567071,0.0695961961079257,0.0853416592770356,0.0460375327374894,0.0198805032516037,0.0177256733382655,0.0389345765668671,0.0525789271253801,0.0171739879950838,0.0727066180273644,0.0540927090240965,0.0327322343678615,0.10150124936996,0.250971344815547,0.26934078302468,0.274375952789077,0.143737148482253,0.0923467076908988,0.0247268693367818,0.00607250888320316,0.0669613658498379,0.0374277191995541,0.0594773162915811,0.0416162134643997,0.109768708527778,0.0428740020587155,0.0223807747689014,0.0955167723517799,0.0314433428507196,0.0354069637139758,0.0727066180273644,Action
0.014231107596845,0.0592692424084336,0.0980251674928049,0.070273526000507,0.0764714615511357,0.0826480764453009,0.120590068862184,0.0428903609784941,0.0224176398373013,0.00559822733062826,0.0263137531024883,0.0184246678370045,0.00918408459953493,0.0212968794657595,0.0183881412207485,0.0515980265274585,0.0526779004576049,0.0283341373038065,0.0726839230078188,0.123944813111987,0.0379163762754923,0.0560876141173387,0.0382441562050962,0.0240519735328491,0.0199233044959641,0.0139007332426521,0.0382817082058925,0.0519003210682446,0.152211568303056,0.125794444720325,0.129476014505861,0.188570301150974,0.29173848850362,0.0949833148085419,0.0742066281678912,0.0440099664909006,0.0366646067064779,0.0254722414362965,0.0196467870545619,0.049718260310974,0.0430036906895828,0.0979197223940495,0.0374590398483389,0.0300703592834149,0.0789423830077037,0.0428903609784941,0.0379163762754923,0.0742066281678912,Action
0.0102568796857724,0.0474994719079149,0.0476282233977008,0.0490163985566585,0.147544104417219,0.170449531293827,0.126363153790643,0.103650514660896,0.0145417288070182,0.0116130070245297,0.0250101043577435,0.0214965178688427,0.0175323146895788,0.0194768755713065,0.039177177043314,0.0111885847794482,0.0409075385190471,0.0656946035239036,0.068015513841513,0.00507163945196553,0.05889874914023,0.0485014114027265,0.00740707121583468,0.0144668056294326,0.0143101963809409,0.00818552080540837,0.030295856129168,0.0762745877274357,0.0731827943514347,0.101997572292294,0.284125199806825,0.365662770402244,0.213531682966275,0.217501069009972,0.0220691530162143,0.0402814753740419,0.0755075407378188,0.0443896203193576,0.0344790020847186,0.060969380804488,0.0308693605619285,0.121484486478292,0.0562603331395483,0.02354054006995,0.111409077574968,0.0474994719079149,0.0194768755713065,0.0755075407378188,Action
0.0101524188418005,0.0178967357218529,0.0479041792279478,0.0294900619888888,0.0647321462252577,0.307338254242206,0.0562238621865948,0.0296432704981534,0.0249793182502386,0.0255285715989384,0.0202667309002733,0.0195728110214465,0.0135608845241938,0.0274422775508132,0.0233765321062466,0.0388902569407154,0.0247273701161997,0.0326949093673877,0.125992305790312,0.0255708330412798,0.0123963800606709,0.0149200140291605,0.0120797877873195,0.0128279418046754,0.00798651105350136,0.0130332171929658,0.0224928012247687,0.0120705878292736,0.101951182055575,0.0444937234134082,0.108778431905429,0.640155256639575,0.0808150387070525,0.0475515686580196,0.0554729330030104,0.0619227094286712,0.0354172010986175,0.0402804665752444,0.00748267253808964,0.0513299419405994,0.0286106412954806,0.0968372748520565,0.0786745550441668,0.0306856789053253,0.166179291603912,0.0255285715989384,0.0233765321062466,0.0475515686580196,Action
0.0304328297797945,0.008426562542732,0.0731886373913931,0.0632386847226474,0.120576081936737,0.223354496048011,0.120806333449377,0.0586279777810537,0.06663592042221,0.0305242867499708,0.017170685998747,0.00385068318814043,0.0152391662642277,0.0179283951740079,0.0352697440789419,0.0370745781351376,0.0321274950397879,0.0204577259411182,0.0941617541833897,0.0252089584301275,0.0477619953455009,0.0156045885858485,0.0177842691519863,0.0118515464788529,0.0116019094254618,0.00452353399646265,0.0343329972896948,0.0282502842714851,0.0862065144043786,0.12736679537507,0.214786112476623,0.470266546655814,0.191016172137537,0.0774382738720665,0.1135585010623,0.0400700595048601,0.0194077960661349,0.0271097861326014,0.0210911989167753,0.0640055650980801,0.0285658841512788,0.111607772166565,0.0615540508056449,0.0231317231906612,0.125672859805875,0.0586279777810537,0.0204577259411182,0.0774382738720665,Action
0.0189396526078051,0.071108328151685,0.135921934119164,0.189028297330609,0.0985419629851154,0.118285284162326,0.0351330408641884,0.0212670261382053,0.0288711199554034,0.00952303164747241,0.015010588535682,0.0304117173906737,0.0238000203270742,0.0104845771623874,0.0192216590334343,0.0512862788137152,0.0509882700257425,0.0614602477154333,0.066982265443982,0.0329176854569959,0.0262113545532059,0.0281479748050628,0.0140987535545729,0.00159404170725598,0.0142901477445191,0.0174757365450722,0.0176873261648738,0.114582242945168,0.209309276225895,0.342165254587564,0.205244454779405,0.283948416346268,0.0799757180826086,0.0533738606175711,0.0680176549327266,0.028307712370407,0.0239659612529169,0.0477324877272674,0.0307857037261621,0.0612186157088772,0.0303968455816446,0.115776620750679,0.0569580497587808,0.0208880483875905,0.108512498760666,0.0304117173906737,0.0262113545532059,0.0680176549327266,Action
0.0321749266447052,0.0158051734966841,0.0805679486672456,0.240653777367706,0.083448781019736,0.01599467929954,0.0337188315219058,0.0399112195938885,0.0127909139495022,0.0162998595552199,0.00757630092251866,0.0193926573911464,0.0327208231522891,0.0225985644010194,0.0165739136116434,0.0236312611850936,0.100879252724482,0.0034585605635398,0.0268561851577405,0.0112751892630167,0.00374154976307458,0.0204553015780788,0.00963955992688471,0.0140614008760966,0.0342707378008322,0.0197466037770898,0.0488516890460896,0.0229528020641931,0.162154523005732,0.391291035124265,0.173090001845862,0.0755085388400575,0.111221961603507,0.0551017820382,0.0372946442975521,0.0250720436486707,0.0179932528268356,0.0527127016599802,0.0619854328488796,0.0485427609678529,0.0236298523560456,0.0950177237576788,0.0625433739564216,0.0248486444683454,0.102053742989678,0.0321749266447052,0.0197466037770898,0.0551017820382,Action
