timestamp; area; px1; py1; px2; py2; px3; py3; px4; py4;
101; 10557.50; 149.00; 19.00; 45.00; 22.00; 46.00; 122.00; 146.00; 126.00;
102; 10609.00; 148.00; 19.00; 45.00; 22.00; 45.00; 122.00; 147.00; 126.00;
103; 10660.50; 148.00; 19.00; 45.00; 22.00; 45.00; 122.00; 148.00; 126.00;
104; 10764.50; 149.00; 19.00; 45.00; 21.00; 45.00; 122.00; 148.00; 126.00;
105; 10763.50; 148.00; 19.00; 45.00; 21.00; 45.00; 123.00; 148.00; 126.00;
106; 10764.50; 149.00; 19.00; 45.00; 21.00; 45.00; 122.00; 148.00; 126.00;
107; 10764.50; 149.00; 19.00; 45.00; 21.00; 45.00; 122.00; 148.00; 126.00;
108; 10764.50; 149.00; 19.00; 45.00; 21.00; 45.00; 122.00; 148.00; 126.00;
109; 10713.00; 149.00; 19.00; 45.00; 21.00; 45.00; 121.00; 148.00; 126.00;
110; 10710.00; 148.00; 18.00; 45.00; 21.00; 47.00; 123.00; 148.00; 126.00;
111; 10764.50; 149.00; 19.00; 45.00; 21.00; 45.00; 122.00; 148.00; 126.00;
112; 10867.50; 148.00; 18.00; 45.00; 21.00; 45.00; 123.00; 149.00; 126.00;
113; 10868.50; 150.00; 20.00; 45.00; 21.00; 45.00; 123.00; 149.00; 126.00;
114; 10868.50; 150.00; 20.00; 45.00; 21.00; 45.00; 123.00; 149.00; 126.00;
115; 10818.00; 150.00; 20.00; 45.00; 21.00; 45.00; 123.00; 147.00; 127.00;
116; 10868.50; 150.00; 20.00; 45.00; 21.00; 45.00; 123.00; 149.00; 126.00;
117; 10869.50; 150.00; 20.00; 45.00; 21.00; 45.00; 123.00; 148.00; 127.00;
118; 10816.00; 149.00; 19.00; 44.00; 23.00; 46.00; 124.00; 148.00; 127.00;
119; 10816.00; 149.00; 19.00; 45.00; 22.00; 46.00; 124.00; 149.00; 126.00;
120; 10816.00; 149.00; 20.00; 45.00; 22.00; 45.00; 124.00; 148.00; 127.00;
121; 10816.00; 149.00; 20.00; 44.00; 23.00; 45.00; 124.00; 148.00; 127.00;
122; 10815.50; 148.00; 20.00; 44.00; 23.00; 45.00; 124.00; 148.00; 128.00;
123; 10867.50; 148.00; 20.00; 44.00; 23.00; 45.00; 125.00; 148.00; 128.00;
124; 10867.50; 148.00; 20.00; 44.00; 23.00; 45.00; 125.00; 148.00; 128.00;
125; 10867.50; 148.00; 20.00; 44.00; 23.00; 45.00; 125.00; 148.00; 128.00;
126; 10867.50; 148.00; 20.00; 44.00; 23.00; 45.00; 125.00; 148.00; 128.00;
